gene	mean	std
YIL122W	2.07E+01	4.89E+00
YCR081W	1.07E+01	2.97E+00
YPR062W	1.77E+01	1.15E+01
YDR531W	6.40E+01	6.45E+00
YNL308C	9.92E+00	6.26E+00
YFR031C-A	3.28E+02	1.01E+02
YMR175W-A	2.41E+00	1.62E-01
YHR035W	6.20E+00	4.63E-01
YBL027W	7.03E+02	2.08E+02
YIR025W	4.51E+00	2.52E-01
YBL005W-A	4.99E-01	4.04E-01
YKL139W	2.11E+01	9.23E-01
YJL108C	4.17E+00	1.53E+00
YPL061W	5.41E+02	2.66E+02
YLR117C	1.68E+01	1.12E+00
YKL078W	1.79E+01	1.76E+00
YDR524C-B	2.98E+03	3.45E+02
YJR150C	4.03E-01	7.63E-02
YMR238W	7.06E+01	1.37E+00
YPL253C	9.91E+00	3.11E+00
YML133C	2.53E-02	2.05E-02
YDR432W	1.41E+02	6.94E+00
YGL149W	6.22E-01	2.58E-01
YGL225W	2.31E+02	1.10E+01
YLR263W	2.96E+00	1.58E+00
YFR043C	1.65E+01	9.77E-01
YMR195W	4.15E+01	8.00E+00
YPL051W	4.83E+01	7.85E+00
YLR334C	9.79E-01	7.76E-01
YJR152W	5.17E+00	3.00E+00
YPR199C	4.47E+01	3.67E+00
YGR110W	8.22E+00	3.20E+00
YCR030C	1.49E+01	6.57E+00
YBR235W	2.92E+01	4.21E+00
YDL156W	1.34E+01	3.71E+00
YKL003C	2.16E+01	2.72E+00
YBL035C	2.09E+01	5.89E+00
YMR295C	3.20E+02	1.01E+02
YCR068W	1.12E+01	2.33E+00
YIL139C	2.48E+01	2.74E-01
YBR203W	1.88E+01	4.75E-01
YBR290W	3.34E+01	1.65E+01
YPR103W	1.89E+02	5.10E+01
YBR134W	4.73E-01	1.97E-01
YNL076W	3.51E+01	3.31E+00
YAL019W-A	3.04E-01	1.25E-01
YKL038W	8.68E+00	4.62E+00
YKL099C	9.36E+01	4.50E+00
YGR185C	1.96E+02	2.83E+01
YBR160W	4.03E+01	3.24E+00
YGR208W	8.50E+01	3.21E+01
YBR278W	2.18E+01	2.45E+00
YNL038W	4.38E+01	3.82E-01
YKL168C	8.48E+00	1.16E+00
YOR028C	7.98E+00	3.90E+00
YIR005W	1.45E+01	1.23E+00
YDR261W-B	3.65E-01	3.11E-01
YOR246C	6.19E+01	8.10E+00
YMR242C	7.20E+02	3.18E+02
YDR100W	3.17E+01	4.76E+00
YLR411W	1.81E+01	7.59E+00
YNL062C	5.16E+01	5.93E+00
YOR134W	2.77E+00	7.13E-01
YMR190C	1.02E+01	3.56E+00
YER064C	6.22E+01	3.68E+00
YJL004C	2.68E+01	5.96E+00
YLR448W	4.47E+02	4.49E+01
YIR027C	2.69E+00	1.41E+00
YML046W	3.39E+01	1.39E+00
YKR025W	4.20E+01	1.47E+01
YBL052C	1.00E+01	7.12E+00
YDL053C	1.24E+02	2.68E+01
YPR129W	1.24E+01	2.89E+00
YER016W	3.52E+01	4.48E-01
YNL259C	4.53E+02	2.57E+01
YER172C	2.02E+01	7.81E+00
YMR181C	1.76E+01	6.60E+00
YPR021C	6.33E+00	3.97E+00
YLR144C	1.94E+01	2.06E+00
YGL182C	8.44E-01	5.46E-01
YJL060W	1.00E+02	2.44E+01
YNL185C	5.04E+01	8.31E+00
YAR073W	8.73E-01	6.03E-01
YDL219W	4.21E+01	4.63E-01
YMR278W	3.03E+01	5.66E+00
YGL151W	1.60E+01	3.41E+00
YIL134W	1.14E+01	4.13E-01
YCL044C	5.38E+00	3.87E+00
YJL200C	2.10E+02	5.27E+01
YJL008C	1.46E+02	2.02E+01
YER099C	3.20E+01	7.52E+00
YGL138C	7.71E-01	2.52E-01
YJR056C	4.02E+01	6.20E+00
YOR063W	3.09E+03	4.98E+02
YNL269W	6.50E-01	4.02E-02
YCL059C	7.47E+01	1.16E+01
YDR498C	3.30E+01	5.72E+00
YPL031C	1.44E+01	6.50E+00
YGL111W	3.67E+01	6.08E+00
YPR087W	4.50E+00	3.21E+00
YHR191C	1.89E+01	1.47E+00
YNL156C	4.76E+01	4.76E+00
YOR001W	4.36E+01	8.90E+00
YNL256W	4.65E+01	5.77E+00
YBR123C	1.16E+01	3.87E-01
YLR017W	1.06E+02	9.15E+00
YOL004W	2.80E+01	1.70E+01
YDL013W	9.49E+00	1.37E+00
YJL164C	1.12E+01	6.25E+00
YJR128W	4.25E-01	2.79E-01
YBR298C	1.60E+01	6.84E+00
YER119C-A	1.30E+00	4.39E-01
YJL005W	4.18E+01	8.84E+00
YOL049W	6.21E+01	1.05E+01
YGL251C	3.38E+00	1.70E+00
YHL003C	1.03E+02	1.43E+01
YDR245W	1.36E+02	2.07E+01
YFL057C	3.53E+00	1.30E+00
YKR014C	3.56E+01	5.04E-01
YPL095C	1.94E+02	2.14E+01
YDR232W	1.11E+02	1.97E+01
YHR010W	4.85E+02	7.25E+01
YBL058W	6.54E+01	1.54E+01
YMR237W	1.62E+01	6.88E+00
YDR377W	4.21E+02	7.52E+01
YML085C	1.80E+02	5.54E+00
YDR406W-A	5.45E+00	4.12E+00
YDR357C	7.88E+01	5.71E+00
YMR160W	1.28E+01	1.11E+00
YKL012W	1.35E+01	1.65E-01
YPL001W	2.02E+01	2.54E+00
YLR224W	7.93E+01	1.55E+01
YKR057W	5.61E+02	1.71E+02
YGR124W	4.05E+02	6.71E+01
YNL316C	2.74E+01	1.65E+00
YDR005C	4.11E+01	1.74E+00
YGR180C	1.24E+02	2.48E+01
YFR054C	2.05E+00	4.93E-01
YLR441C	1.69E+03	4.78E+02
YPL009C	1.73E+01	8.59E+00
YBL068W-A	7.88E-04	9.44E-04
YGR013W	1.22E+01	2.69E+00
YLR272C	2.43E+01	8.71E-01
YJL116C	4.75E+00	6.02E-01
YKL144C	6.70E+01	1.57E+01
YDR104C	1.15E+01	1.63E+00
YMR125W	6.79E+01	1.79E+01
YMR185W	3.45E+01	1.45E+00
YLR100W	2.53E+01	9.66E+00
YOL041C	7.63E+01	7.41E+00
YLL050C	8.30E+02	5.29E+01
YOR245C	2.94E+01	2.54E-01
YLR409C	1.06E+02	2.07E+01
YOR032C	3.63E+00	1.08E-01
YHR177W	1.71E+00	1.83E-01
YAR018C	5.61E+00	1.25E+00
YMR096W	2.31E+01	3.83E+00
YPL244C	2.82E+01	1.52E+01
YDL020C	5.13E+01	1.83E+01
YPL252C	4.67E+00	9.94E-01
YJL208C	4.83E+01	1.52E+00
YKL178C	1.26E+01	1.81E+00
YJR058C	3.03E+01	1.94E+00
YLR238W	1.68E+01	2.11E+00
YML072C	5.20E+01	3.46E+01
YIR006C	2.79E+01	1.58E+01
YLR057W	1.62E+01	3.70E+00
YKL037W	8.57E-01	5.62E-01
YDR449C	3.64E+01	7.43E+00
YAL046C	1.77E+01	7.37E+00
YDL139C	6.30E+00	1.92E+00
YDR519W	1.77E+02	5.69E+01
YPL026C	1.70E+02	3.24E+01
YAR071W	2.44E+00	1.88E+00
YMR205C	2.43E+02	5.41E+01
YLL056C	5.53E+00	1.82E+00
YNL285W	3.64E+00	1.40E+00
YML052W	9.42E+01	1.14E+01
YER119C	1.24E+01	8.23E-01
YCR024C-B	6.37E+02	4.53E+01
YKR056W	9.82E+01	9.59E+00
YGL248W	9.53E+00	2.47E+00
YOL131W	3.88E+00	3.56E+00
YBL028C	6.97E+01	2.12E+01
YML037C	5.81E+00	2.55E+00
YNL064C	3.49E+02	1.04E+02
YNL188W	2.45E+01	1.96E+00
YBR262C	2.40E+01	7.05E+00
YKL173W	7.49E+00	3.07E+00
YPR156C	8.24E+00	2.71E+00
YAL061W	6.35E+00	1.01E+00
YCR095C	4.03E+01	4.96E+00
YLR135W	9.37E+00	2.52E+00
YHR069C	4.64E+01	2.98E+00
YHR176W	3.15E+01	8.79E+00
YBR212W	1.56E+01	3.34E+00
YGR155W	4.14E+02	1.36E+02
YNL054W	1.32E+01	3.28E+00
YKL109W	5.39E+01	1.31E+01
YKR098C	6.46E+00	1.91E+00
YKR091W	2.02E+00	1.20E-01
YDL031W	5.33E+01	8.52E+00
YJR030C	1.57E+01	3.74E+00
YNL139C	2.47E+01	7.44E+00
YJR024C	1.36E+02	2.21E+01
YPR138C	7.56E+01	2.31E+01
YDR292C	4.91E+01	1.03E+01
YKL009W	2.60E+02	6.50E+01
YPL215W	4.51E+01	1.19E+01
YPL076W	1.61E+01	2.43E-02
YLR009W	1.37E+02	1.62E+01
YJR114W	6.07E-01	2.69E-01
YGL066W	1.44E+01	1.24E+00
YJL167W	3.17E+02	1.09E+01
YHR099W	3.77E+01	2.13E+01
YLR257W	8.87E+01	5.98E+01
YMR122W-A	2.04E+02	2.74E+01
YHR077C	8.43E+00	5.04E+00
YDR065W	1.99E+01	2.49E+00
YKR075C	3.40E+02	2.23E+02
YDR022C	9.55E+00	1.61E+00
YOR339C	1.46E+01	2.63E+00
YKL160W	1.34E+02	1.12E+01
YLL009C	5.67E+01	1.20E+01
YAL005C	1.89E+02	2.05E+01
YMR055C	4.08E+00	2.67E+00
YOL140W	1.62E+02	9.85E+00
YNL058C	1.62E+01	4.94E-01
YHL013C	1.62E+01	4.80E+00
YIR030C	7.34E+00	2.80E+00
YGL233W	3.49E+01	3.27E+00
YLR297W	1.50E+01	7.75E+00
YPL176C	2.41E+01	1.42E+00
YPR163C	2.85E+02	8.96E+01
YKL171W	1.11E+01	3.78E-01
YOR020W-A	7.53E+01	2.55E+00
YGR245C	4.04E+01	1.16E+00
YKR068C	1.01E+02	4.59E+00
YJR073C	4.72E+02	1.23E+02
YIL096C	9.83E+00	3.38E+00
YOR280C	2.97E+01	3.65E+00
YJR025C	7.10E+01	3.13E+01
YNL190W	2.13E+02	5.28E+00
YIR018C-A	1.35E+00	1.45E+00
YOL139C	1.17E+02	1.10E+00
YMR235C	1.23E+02	1.50E+00
YER155C	3.75E+01	1.26E+01
YCL032W	1.84E+01	6.89E+00
YOL029C	6.97E+01	1.09E+01
YER008C	9.59E+00	4.01E+00
YDR362C	1.01E+01	1.48E+00
YJL055W	4.10E+01	1.37E+01
YBR121C	2.43E+02	4.86E+01
YNL311C	2.95E+01	7.54E+00
YDR438W	9.72E+00	2.15E-01
YNL057W	2.00E+00	2.15E-01
YHR022C-A	3.94E+00	3.46E+00
YMR105W-A	2.89E+00	1.11E+00
YOR370C	7.63E+01	4.17E+00
YER052C	1.52E+02	4.96E+01
YPL042C	4.49E+01	1.41E+01
YGL082W	3.58E+01	1.45E+01
YDL192W	1.18E+03	5.00E+01
YER033C	5.83E+00	2.56E+00
YFR034W-A	1.50E+02	2.12E+01
YLR198C	4.34E+00	3.85E+00
YOR140W	1.47E+01	3.73E+00
YGL186C	7.86E+01	1.57E+01
YPL175W	1.29E+01	1.43E+00
YMR006C	3.02E+01	6.40E-01
YDR033W	6.65E+02	5.90E+00
YLL018C	6.22E+01	2.15E+01
YBL044W	4.65E-01	2.88E-02
YDR421W	1.31E+01	2.62E+00
YOR112W	1.96E+01	5.24E-01
YLR087C	2.59E+01	9.68E+00
YOR108W	5.59E+01	2.55E+01
YLR060W	2.06E+02	1.98E+01
YAL028W	1.10E+00	8.44E-02
YIL077C	2.36E+01	1.37E+00
YGL249W	2.65E+00	1.14E+00
YDR089W	2.45E+01	1.63E+00
YBR111C	1.25E+02	1.41E+01
YNL238W	6.13E+01	5.96E+00
YCR057C	4.63E+01	8.49E+00
YER182W	3.38E+01	7.57E+00
YJR010C-A	5.28E+01	1.02E+01
YAL033W	2.56E+01	4.36E+00
YCR032W	1.80E+01	4.05E+00
YCR065W	4.56E+01	2.54E+00
YLR086W	5.32E+00	3.65E+00
YNL054W-B	4.28E+00	2.05E+00
YOR319W	5.45E+01	3.42E+00
YER079C-A	6.44E-01	3.97E-01
YDR254W	1.40E+01	6.24E-01
YKR022C	2.53E+01	2.53E+00
YNR013C	1.11E+01	3.77E+00
YBR012C	5.90E+00	3.56E-01
YPR057W	2.99E+01	6.81E+00
YLR197W	4.58E+02	7.41E+01
YIL120W	8.82E+00	8.68E-01
YBL005W	1.26E+01	3.04E+00
YGR106C	3.05E+02	3.16E+01
YHR088W	9.68E+00	3.60E-01
YDR385W	4.42E+01	1.07E+00
YOR154W	3.56E+01	4.67E+00
YLR213C	1.87E+01	1.73E+00
YPL274W	7.94E+01	3.15E+01
YJL049W	1.18E+01	2.20E+00
Q0017	2.82E+00	1.13E-01
YNL118C	5.83E+01	7.87E+00
YPR195C	9.66E+00	8.21E+00
YIL167W	8.41E+00	1.19E+00
YDL213C	4.62E+00	3.82E+00
YMR095C	2.21E+00	6.30E-01
YNL223W	1.20E+01	2.03E+00
YPR015C	2.85E+00	5.42E-02
YGR043C	7.20E+00	1.22E+00
YCR102C	2.66E+00	2.19E+00
YIR044C	2.21E-01	3.12E-01
YPR114W	4.05E+01	1.16E+01
YOL077C	1.80E+02	3.53E+01
YJL079C	8.44E+01	5.95E+01
YOR115C	8.38E+01	3.45E+00
YNL175C	7.47E+01	2.11E+01
YIL006W	1.15E+01	3.05E-01
YNR041C	3.01E+01	6.78E+00
YNR003W-A	1.45E+00	2.05E+00
YBR044C	2.13E+01	1.44E+00
YPL107W	1.64E+01	3.81E+00
YIL079C	7.98E+01	1.21E+01
YBR244W	2.76E+01	1.61E+01
YFL031W	1.87E+03	4.80E+02
YML043C	5.60E+01	1.48E+00
YJL062W	2.16E+01	2.63E+00
YLR443W	2.64E+01	3.05E-01
YER131W	6.19E+02	2.00E+02
YNL111C	6.60E+01	5.08E+00
YMR147W	1.83E+01	7.70E+00
YJL129C	1.90E+01	4.91E+00
YBR194W	1.07E+01	4.08E+00
YAL055W	1.73E+01	8.26E+00
YER103W	2.20E+01	8.26E+00
YMR072W	8.58E+01	3.07E+01
YCL025C	3.11E+02	2.11E+02
YMR231W	3.35E+01	5.85E-01
YCR045W-A	3.46E+01	5.11E+00
YAR014C	2.11E+01	4.07E-01
YNL022C	5.34E+01	9.24E+00
YDR375C	4.19E+01	5.20E+00
YOR273C	4.39E+01	2.22E+01
YNL231C	1.11E+02	3.24E+01
YOR227W	1.62E+01	5.97E+00
YBR178W	6.96E-01	3.66E-01
YCL022C	5.06E-01	2.66E-01
YPL056C	6.09E-01	6.55E-01
YDR360W	3.18E-01	4.50E-01
YGR079W	1.61E+02	1.47E+01
YOR143C	3.00E+01	4.29E+00
YBR277C	1.42E+00	7.41E-01
YLR230W	5.55E-01	1.64E-01
YNL126W	3.13E+01	6.27E-02
YPR157W	4.75E+00	6.38E-01
YDR352W	4.99E+01	7.36E-01
YML092C	6.42E+01	4.29E+00
YBR081C	1.10E+01	1.80E+00
YAR002C-A	3.96E+02	2.03E+01
YKR096W	7.71E+00	5.44E+00
YLR050C	5.88E+01	1.33E+00
YOL112W	1.79E+01	7.16E-01
YLR361C-A	2.07E+01	8.42E+00
YNR058W	6.07E+00	1.70E+00
YHR081W	9.00E+01	1.65E+01
YFR009W-A	2.35E+01	1.37E+01
YNL071W	1.21E+02	2.91E+01
YMR031C	1.32E+01	5.52E+00
YMR149W	1.48E+02	2.30E+00
YGL176C	4.38E+01	2.76E+00
YDR003W	3.81E+01	9.67E+00
YDR252W	1.15E+01	2.13E+00
YDR305C	5.83E+01	5.24E-02
YDR052C	6.70E+00	3.19E+00
YBL065W	6.76E-01	2.21E-01
YER087C-B	8.43E+01	4.11E+01
YOR226C	4.02E+01	1.68E+01
YDR128W	2.35E+01	2.66E+00
YLR210W	2.01E+01	8.06E-01
YOR093C	1.97E+01	6.47E+00
YIL130W	2.88E+01	8.89E+00
YMR144W	1.73E+01	3.48E+00
YDL066W	3.56E+02	1.26E+02
YDL009C	1.74E+00	6.68E-01
YOR307C	5.31E+01	8.49E+00
YGL121C	3.93E+01	4.02E+01
YGL221C	5.15E+01	1.37E+01
YIL134C-A	2.19E+00	3.10E-01
YOR004W	5.31E+01	2.47E+01
YML038C	8.72E+01	1.02E+01
YER049W	1.55E+02	2.28E+01
YOR027W	1.07E+02	4.85E+01
YPL102C	1.03E+00	1.26E+00
YHL006W-A	7.43E-01	5.59E-01
YPL257W	3.57E+00	1.03E+00
YGR025W	2.67E+01	9.44E+00
YLR136C	3.42E+02	1.22E+02
YDR141C	2.79E+01	4.79E+00
YKR007W	2.23E+01	1.29E+01
YGL042C	1.56E+00	1.59E+00
YOR037W	2.13E+01	2.42E-01
YDR192C	2.20E+01	6.72E+00
YLR355C	6.92E+02	8.52E+01
YJR129C	8.64E+00	2.38E-01
YML091C	2.03E+01	1.34E+01
YFL041W	9.21E+01	2.02E+01
YPL209C	1.55E+01	2.33E+00
YBR040W	2.76E+00	3.39E-01
YDL034W	2.49E-01	1.54E-02
YOR357C	4.49E+01	6.55E+00
YPR044C	4.32E-01	2.83E-01
YGL161C	8.94E+01	7.21E+00
YPL250C	5.22E+01	3.20E+01
YMR172C-A	3.93E-01	1.03E-01
YKL032C	6.06E+00	4.43E+00
YLR413W	9.78E+01	1.19E+01
YBR156C	1.11E+01	2.79E-01
YNL083W	2.00E+01	2.46E+00
YNL226W	2.59E-01	5.77E-02
YGR161W-C	1.08E+01	7.18E+00
YDR341C	1.85E+02	4.94E+01
YGL105W	2.66E+02	4.78E+00
YOR019W	3.16E+00	1.53E+00
YOR225W	3.84E-01	1.60E-01
YBR074W	5.36E+01	3.01E+00
YJL068C	4.10E+01	3.38E+00
YKL112W	8.78E+01	2.87E+01
YHR138C	4.46E+01	1.86E+01
YOL105C	8.38E+00	1.17E+00
YLL019W-A	1.58E+00	8.79E-01
YGL175C	9.10E+00	1.10E+00
YPL199C	4.12E+01	1.11E+01
YER069W	1.16E+02	2.56E+01
YML116W	2.37E+01	4.81E+00
YHL002C-A	4.84E-01	9.19E-02
YER015W	1.27E+01	3.93E+00
YHR041C	2.61E+01	7.55E-01
YDL065C	1.56E+01	2.94E+00
YCR043C	1.27E+02	1.89E+01
YIR010W	6.19E+00	1.73E+00
YKL187C	1.69E+00	7.23E-01
YBR113W	2.66E-01	1.65E-02
YOR135C	1.85E-01	7.71E-02
YAL021C	1.93E+01	1.21E+01
YOR260W	2.69E+01	8.53E+00
YER090W	9.76E+01	2.80E+01
YGR252W	1.83E+00	7.13E-01
YDR491C	6.22E-01	4.08E-01
YOR340C	7.91E+01	4.64E+01
YHR029C	3.74E+01	1.16E+01
YPL069C	3.06E+01	1.71E+00
YGR169C	1.44E+01	1.13E+00
YDL059C	2.07E+01	7.61E+00
YLR261C	1.24E+01	2.31E-01
YDR076W	5.53E+00	1.59E+00
YHR130C	1.83E+01	5.21E+00
YMR244W	3.37E+00	6.90E-01
YBR079C	7.82E+01	7.04E+00
YLR233C	8.32E+00	7.97E-01
YHR189W	5.73E+00	1.81E+00
YMR112C	2.58E+01	8.86E+00
YOR193W	1.41E+01	8.98E-01
YNL077W	3.21E+01	1.92E+01
YOL022C	2.57E+01	6.79E+00
YER032W	8.08E+00	2.45E+00
YNL194C	1.36E+00	3.84E-01
YDR034C-D	6.74E-01	5.42E-01
YBL081W	6.22E+00	2.73E+00
YPR176C	3.64E+01	1.15E+00
YGL133W	1.09E+01	5.61E+00
YPL050C	3.69E+01	1.30E+01
YKL047W	2.36E+01	6.56E+00
YJR016C	2.28E+02	1.31E+02
YGR221C	3.44E+00	1.25E+00
YML125C	6.64E+01	1.18E+00
YKR086W	1.63E+01	3.28E-01
YIL034C	3.39E+01	1.03E+01
YMR121C	4.00E+01	7.35E+00
YML054C	4.61E+00	6.70E-01
YIL092W	1.22E+01	2.63E-02
YJR078W	7.44E+01	1.54E+01
YMR265C	3.24E+01	1.46E+00
YLR368W	2.64E+01	4.59E-01
YMR243C	3.67E+02	7.11E+01
YKR038C	5.39E+00	2.87E+00
YOR304C-A	3.94E+01	6.08E+00
YIL065C	3.47E+01	7.38E+00
YCR100C	5.13E+00	1.76E+00
YGR206W	1.39E+01	6.24E-01
YHL028W	5.01E+00	5.06E-01
YMR292W	3.94E+01	7.66E+00
YKL079W	2.04E+01	5.90E+00
YCR019W	1.22E+01	6.22E-02
YPR145W	3.53E+02	2.82E+02
YGL106W	5.97E+01	1.03E+01
R0010W	3.87E+01	4.42E+00
YJR136C	1.57E+01	4.63E-01
YML025C	3.45E+01	1.07E+00
YHR170W	1.44E+02	3.85E+01
YAL044W-A	6.31E+01	4.61E-01
YIL019W	2.06E+01	8.89E+00
YHR118C	1.45E+01	1.80E+00
YDR500C	3.96E+02	7.33E+01
YHR079C	1.59E+01	4.43E+00
YKL156C-A	5.58E-01	2.93E-01
YOR161W-A	8.06E-01	4.24E-01
YLR348C	4.08E+01	1.64E+01
YOL037C	5.06E-01	7.15E-01
YBR030W	5.09E+01	6.13E+00
YER031C	1.07E+02	4.34E+00
YNL179C	2.00E+01	5.51E+00
YML051W	4.23E+01	4.68E+00
YDR304C	1.80E+02	4.62E+00
YDR461C-A	3.00E+01	6.59E+00
YBR187W	6.58E+01	3.71E+00
YBR264C	2.27E+01	2.08E+00
YDR110W	1.91E+01	7.25E-01
YHL029C	5.73E+01	7.25E+00
YDR264C	9.47E+01	1.64E+01
YHL025W	1.60E+01	8.08E+00
YPL015C	4.58E+01	9.20E+00
YLR221C	1.04E+02	1.92E+01
YCL007C	1.01E+00	8.32E-01
YIR023C-A	7.14E-01	4.23E-01
YDR499W	1.04E+01	3.50E+00
YPL141C	4.09E+00	3.64E+00
YNL189W	1.32E+02	1.41E+01
YOL026C	3.40E+01	8.39E+00
YML011C	3.30E+01	4.76E+00
YML027W	1.26E+01	7.22E+00
YER026C	2.72E+02	2.36E+01
YDL135C	4.55E+01	1.05E+01
YFR029W	9.55E+00	4.18E+00
YHL035C	5.05E+01	2.73E+01
YGR075C	1.66E+01	1.26E+00
YML003W	1.46E+01	1.56E+00
YDL117W	1.90E+01	4.47E-01
YJR092W	7.39E+00	5.59E+00
YJL065C	3.87E+01	3.29E+00
YOL136C	5.43E+01	7.21E+00
YOR161C	3.14E+01	4.68E-01
YKR033C	6.96E-01	2.41E-01
YBR135W	2.92E+01	8.72E-01
YGL166W	2.28E+01	1.81E+00
YOL052C-A	1.45E+00	1.38E+00
YGR213C	1.03E+00	3.61E-04
YML019W	6.83E+01	2.01E+00
YPR106W	1.93E+01	3.56E+00
YNL153C	4.16E+01	1.78E+01
YIL030C	3.70E+01	8.64E+00
YOR204W	5.82E+02	9.76E+01
YNL323W	4.18E+01	4.04E+00
YOR294W	8.02E+01	2.43E+01
YDR312W	1.50E+01	3.69E+00
YMR154C	6.03E+00	1.19E+00
YFR036W	6.91E+00	1.85E-01
YLL032C	3.08E+01	2.48E-01
YKL088W	9.20E+00	4.19E+00
YLR188W	3.55E+01	2.18E+00
YBR275C	1.09E+01	7.04E+00
YIL169C	4.21E+01	2.14E+01
YIR009W	1.24E+01	1.67E+00
YOL032W	1.76E+01	3.54E+00
YPR125W	5.52E+01	4.70E+00
YOR253W	8.92E+01	1.46E+01
Q0182	7.20E+01	2.99E+01
YMR088C	5.44E+01	5.32E+00
YHR126C	1.47E+00	2.25E-01
YBR247C	9.67E+00	6.66E+00
YKL201C	1.04E+01	6.24E+00
YDL035C	3.81E+01	2.78E-02
YGL187C	2.35E+02	3.09E+01
YJL072C	6.50E+01	9.71E+00
YCL073C	3.15E-01	3.08E-01
YIL118W	7.98E+01	1.64E+01
YOL160W	3.73E+00	2.87E+00
YIL060W	5.96E-01	1.76E-01
YAL045C	1.48E+00	7.77E-01
YJL054W	2.52E+01	1.03E+00
YGR052W	7.17E+00	6.63E+00
YBR213W	7.44E+00	1.38E+00
YKR064W	1.82E+01	4.36E+00
YOR054C	5.19E+00	1.94E+00
YGR014W	8.74E+00	5.55E+00
YBR034C	1.25E+02	2.43E+01
YGR202C	5.26E+01	2.27E+01
YPL074W	1.83E+01	2.01E+00
YDR524C	4.22E+01	3.20E+00
YEL034W	1.06E+03	1.03E+02
YOR114W	1.32E+01	1.48E+00
YDR260C	2.49E+01	3.58E-01
YMR193W	2.65E+01	6.70E+00
YHR011W	7.56E+00	8.74E-01
YKL096W-A	3.16E+02	1.51E+02
YNL209W	2.52E+02	8.34E+01
YGR056W	3.30E+01	5.80E+00
YKL082C	1.40E+01	8.09E+00
YNL324W	1.14E+00	3.00E-01
YNL112W	4.95E+02	7.78E+01
YOR366W	1.62E+00	3.27E-01
YDR380W	1.43E+00	6.60E-01
YOR327C	1.04E+02	2.68E+01
YDR023W	3.44E+02	9.86E+01
YAL004W	2.33E-01	6.11E-02
YEL025C	1.68E+01	6.35E+00
YCR089W	2.34E+00	1.63E+00
YDR091C	1.36E+02	1.75E+01
YGL088W	1.42E+03	4.13E+02
YJR161C	4.16E-01	3.68E-01
YOR346W	2.50E+01	1.62E-01
YJR130C	1.37E+01	3.05E+00
YOR298C-A	1.13E+02	6.29E+01
YPL112C	4.02E+01	3.02E+00
YGL260W	8.88E-02	1.26E-01
YHL048C-A	1.52E-01	2.15E-01
YPL002C	8.83E+00	4.20E+00
YAL056C-A	5.00E-01	3.76E-01
YBL108W	2.87E-01	2.16E-01
YDR046C	1.15E+02	2.66E+01
YOR362C	2.07E+02	1.42E+01
YLL029W	3.72E+01	6.49E+00
YMR192W	1.06E+01	6.56E+00
YBR078W	4.09E+02	5.34E+01
YDL185W	6.25E+02	9.26E+01
YLR452C	1.20E+01	4.36E+00
YDR281C	1.38E+02	4.43E+01
YER149C	3.76E+01	7.22E+00
YML074C	8.15E+00	7.95E+00
YFL012W-A	4.58E-01	2.83E-02
YDR509W	3.81E-01	3.72E-01
YHL012W	1.66E+00	5.51E-01
YEL038W	3.06E+01	5.30E+00
YMR103C	1.03E+01	3.72E+00
YNL284C	3.67E+01	1.27E+00
YDR194W-A	8.29E-01	3.44E-01
YFR051C	6.16E+01	1.03E+01
YOR061W	8.75E+01	2.17E+01
YLR327C	6.30E+01	6.27E+01
YCR045C	9.56E-01	2.29E-02
YDR012W	5.70E+01	8.11E-01
YOL066C	1.24E+01	2.12E+00
YLR191W	5.91E+00	2.63E+00
YDR075W	6.18E+01	1.47E+01
YMR057C	1.25E+00	5.74E-01
YLL020C	1.26E+01	9.61E+00
YGR269W	1.55E+00	8.30E-01
YJL037W	2.44E+00	8.68E-01
YML062C	3.88E+00	1.99E+00
YDL060W	1.78E+01	1.18E+01
YNL279W	1.13E+00	6.25E-03
YNR024W	2.60E+01	5.06E+00
YHR141C	5.51E+02	3.32E+01
YLR054C	2.49E+00	1.11E+00
YML116W-A	6.50E+01	1.37E+01
YIL109C	7.99E+01	2.79E+01
YER073W	1.55E+02	1.06E+02
YPL010W	2.71E+02	4.68E+00
YPL105C	1.95E+01	7.81E+00
YHR005C	2.96E+00	6.31E-01
YEL053W-A	1.05E+00	2.24E-02
YOL044W	1.93E+01	3.56E+00
YDR258C	4.10E+01	8.52E+00
YLR200W	9.85E+01	1.87E+01
YBL040C	1.18E+02	2.08E+01
YPR035W	8.61E+02	4.60E+02
YGR039W	8.49E+00	2.87E+00
YDR040C	3.44E+00	2.12E-01
YCL004W	7.74E+00	1.69E+00
YER118C	5.42E+00	3.94E+00
YAL012W	9.45E+01	2.24E+00
YHR162W	8.89E+02	2.12E+02
YLR436C	2.25E+01	1.00E+01
YBL071C-B	3.00E+00	1.04E+00
YEL035C	2.31E+00	1.53E+00
YBL068W	7.01E+01	3.57E+00
YDR468C	1.85E+01	1.99E+00
YAR033W	1.05E+01	1.68E-01
YNL170W	2.07E+01	4.46E+00
YML104C	1.61E+01	4.25E+00
YPR123C	1.09E+00	3.46E-01
YKL150W	7.74E+01	7.27E+00
YNL267W	3.62E+01	5.13E+00
YLR124W	2.24E+00	3.14E-01
YOL011W	5.65E+01	1.85E+01
YLR227W-B	4.04E-02	9.00E-03
YCR104W	2.24E-01	1.48E-01
YER177W	9.91E+02	1.77E+02
YML058W	3.15E+01	1.62E+01
YGR168C	1.40E+01	3.28E+00
